K	Dades	Ins Salts	Ins Temps	Cer Temps	Cer Temps T	Cer Temps !T	Salts REALS	Salts MITJANA
918	2	15489232	0.014	1.274	0.038	0.606	513	507.67
919	2	15489745	0.014	1.311	0.049	0.63	513	507.67
920	2	15490258	0.015	1.278	0.045	0.612	513	507.67
921	2	15490771	0.018	1.253	0.044	0.596	513	507.67
922	2	15491284	0.014	1.234	0.041	0.585	513	507.67
923	2	15491797	0.014	1.281	0.044	0.621	513	507.67
924	2	15492310	0.014	1.264	0.049	0.602	513	507.67
925	2	15492823	0.025	1.258	0.048	0.588	513	507.67
926	2	15493336	0.024	1.236	0.053	0.583	513	507.67
927	2	15493849	0.014	1.267	0.04	0.627	513	507.67
928	2	15494362	0.014	1.241	0.046	0.584	513	507.67
929	2	15494875	0.014	1.217	0.045	0.568	513	507.67
930	2	15495388	0.013	1.219	0.043	0.577	513	507.67
931	2	15495901	0.013	1.244	0.045	0.598	513	507.67
932	2	15496414	0.014	1.196	0.054	0.552	513	507.67
933	2	15496927	0.013	1.196	0.04	0.572	513	507.67
934	2	15497440	0.013	1.238	0.051	0.568	513	507.67
935	2	15497953	0.013	1.29	0.044	0.594	513	507.67
936	2	15498466	0.023	1.193	0.041	0.561	513	507.67
937	2	15498979	0.013	1.22	0.046	0.582	513	507.67
938	2	15499492	0.013	1.319	0.062	0.589	513	507.67
939	2	15500005	0.012	1.158	0.037	0.567	513	507.67
940	2	15500518	0.013	1.159	0.038	0.561	513	507.67
941	2	15501031	0.013	1.184	0.049	0.556	513	507.67
942	2	15501544	0.014	1.232	0.046	0.591	513	507.67
943	2	15502057	0.013	1.162	0.04	0.554	513	507.67
944	2	15502570	0.027	1.193	0.039	0.554	513	507.67
945	2	15503083	0.013	1.204	0.052	0.58	513	507.67
946	2	15503596	0.013	1.304	0.05	0.629	513	507.67
947	2	15504109	0.014	1.301	0.045	0.607	513	507.67
948	2	15504622	0.014	1.316	0.054	0.618	513	507.67
949	2	15505135	0.014	1.381	0.056	0.66	513	507.67
950	2	15505648	0.014	1.379	0.05	0.64	513	507.67
951	2	15506161	0.013	1.41	0.057	0.641	513	507.67
952	2	15506674	0.026	1.292	0.046	0.608	513	507.67
953	2	15507187	0.014	1.442	0.054	0.689	513	507.67
954	2	15507700	0.014	1.551	0.049	0.764	513	507.67
955	2	15508213	0.014	1.282	0.048	0.62	513	507.67
956	2	15508726	0.014	1.277	0.039	0.635	513	507.67
957	2	15509239	0.014	1.233	0.049	0.576	513	507.67
958	2	15509752	0.014	1.277	0.046	0.605	513	507.67
959	2	15510265	0.014	1.347	0.054	0.6	513	507.67
960	2	15510778	0.023	1.234	0.042	0.585	513	507.67
961	2	15511291	0.014	1.248	0.05	0.593	513	507.67
962	2	15511804	0.016	1.266	0.043	0.602	513	507.67
963	2	15512317	0.014	1.193	0.051	0.55	513	507.67
964	2	15512830	0.013	1.234	0.048	0.592	513	507.67
965	2	15513343	0.013	1.24	0.046	0.599	513	507.67
966	2	15513856	0.025	1.277	0.051	0.597	513	507.67
967	2	15514369	0.014	1.293	0.037	0.65	513	507.67
968	2	15514882	0.028	1.277	0.051	0.612	513	507.67
969	2	15515395	0.014	1.285	0.046	0.624	513	507.67
970	2	15515908	0.014	1.262	0.051	0.603	513	507.67
971	2	15516421	0.027	1.321	0.049	0.614	513	507.67
972	2	15516934	0.014	1.263	0.046	0.586	513	507.67
973	2	15517447	0.014	1.26	0.043	0.609	513	507.67
974	2	15517960	0.013	1.356	0.046	0.663	513	507.67
975	2	15518473	0.014	1.289	0.046	0.614	513	507.67
976	2	15518986	0.014	1.376	0.08	0.667	513	507.67
977	2	15519499	0.014	1.236	0.052	0.584	513	507.67
978	2	15520012	0.013	1.264	0.052	0.597	513	507.67
979	2	15520525	0.014	1.29	0.054	0.628	513	507.67
980	2	15521038	0.013	1.266	0.051	0.605	513	507.67
981	2	15521551	0.014	1.265	0.051	0.606	513	507.67
982	2	15522064	0.015	1.301	0.046	0.631	513	507.67
983	2	15522577	0.013	1.29	0.047	0.632	513	507.67
984	2	15523090	0.014	1.242	0.047	0.594	513	507.67
985	2	15523603	0.014	1.328	0.049	0.599	513	507.67
986	2	15524116	0.014	1.303	0.061	0.61	513	507.67
987	2	15524629	0.013	1.236	0.048	0.595	513	507.67
988	2	15525142	0.013	1.359	0.056	0.656	513	507.67
989	2	15525655	0.015	1.276	0.052	0.602	513	507.67
990	2	15526168	0.014	1.315	0.06	0.624	513	507.67
991	2	15526681	0.028	1.341	0.048	0.631	513	507.67
992	2	15527194	0.014	1.263	0.046	0.607	513	507.67
993	2	15527707	0.014	1.237	0.05	0.589	513	507.67
994	2	15528220	0.014	1.262	0.045	0.61	513	507.67
995	2	15528733	0.013	1.263	0.044	0.616	513	507.67
996	2	15529246	0.013	1.234	0.046	0.589	513	507.67
997	2	15529759	0.013	1.387	0.066	0.65	513	507.67
998	2	15530272	0.014	1.309	0.055	0.611	513	507.67
999	2	15530785	0.014	1.307	0.042	0.625	513	507.67
1000	2	15531298	0.014	1.343	0.058	0.624	513	507.67
1001	2	15531811	0.014	1.28	0.052	0.61	513	507.67
1002	2	15532324	0.013	1.232	0.05	0.588	513	507.67
1003	2	15532837	0.015	1.314	0.046	0.627	513	507.67
1004	2	15533350	0.014	1.263	0.046	0.595	513	507.67
1005	2	15533863	0.014	1.293	0.053	0.609	513	507.67
1006	2	15534376	0.013	1.292	0.043	0.622	513	507.67
1007	2	15534889	0.014	1.298	0.045	0.614	513	507.67
1008	2	15535402	0.014	1.304	0.054	0.621	513	507.67
1009	2	15535915	0.014	1.266	0.045	0.604	513	507.67
1010	2	15536428	0.014	1.28	0.047	0.617	513	507.67
1011	2	15536941	0.014	1.264	0.047	0.608	513	507.67
1012	2	15537454	0.014	1.265	0.049	0.587	513	507.67
1013	2	15537967	0.014	1.238	0.046	0.6	513	507.67
1014	2	15538480	0.013	1.32	0.058	0.619	513	507.67
1015	2	15538993	0.014	1.41	0.062	0.671	513	507.67
1016	2	15539506	0.015	1.449	0.059	0.69	513	507.67
1017	2	15540019	0.015	1.384	0.057	0.651	513	507.67
1018	2	15540532	0.015	1.39	0.058	0.657	513	507.67
1019	2	15541045	0.016	1.377	0.066	0.645	513	507.67
1020	2	15541558	0.015	1.393	0.065	0.635	513	507.67
1021	2	15542071	0.015	1.368	0.059	0.647	513	507.67
1022	2	15542584	0.015	1.381	0.05	0.652	513	507.67
1023	2	15543097	0.016	1.345	0.053	0.636	513	507.67
1024	2	15543610	0.015	1.322	0.039	0.638	513	507.67
