K	Dades	Ins Salts	Ins Temps	Cer Temps	Cer Temps T	Cer Temps !T	Salts REALS	Salts MITJANA
656	2	419787	0.033	9.031	0.085	8.122	700	616.33
657	2	420529	0.039	9.562	0.068	8.87	742	652.33
658	2	421098	0.03	13.64	0.069	12.936	569	616.33
659	2	421745	0.028	26.29	0.074	25.54	647	589.00
660	2	422494	0.03	1.627	0.071	0.954	749	641.33
661	2	423049	0.027	26.143	0.072	25.389	555	580.67
662	2	423812	0.035	14.851	0.074	14.058	763	666.33
663	2	424462	0.028	10.638	0.092	9.846	650	728.67
664	2	425028	0.035	9.13	0.078	8.265	566	583.33
665	2	425842	0.04	7.544	0.087	6.665	814	693.33
666	2	426491	0.032	6.037	0.085	5.236	649	564.67
667	2	427314	0.034	31.448	0.072	30.49	823	614.00
668	2	427890	0.028	8.444	0.072	7.612	576	600.67
669	2	428572	0.036	12.188	0.088	11.192	682	768.67
670	2	429084	0.047	5.447	0.112	4.269	512	548.67
671	2	429937	0.044	32.838	0.113	31.588	853	682.33
672	2	430553	0.039	4.542	0.105	3.394	616	658.33
673	2	431032	0.039	31.514	0.107	30.53	479	605.00
674	2	431819	0.037	16.862	0.091	15.869	787	659.00
675	2	432361	0.037	2.053	0.102	1.243	542	652.00
676	2	433060	0.039	9.293	0.094	8.405	699	691.00
677	2	433635	0.036	31.804	0.087	30.788	575	657.67
678	2	434197	0.035	6.706	0.089	5.807	562	640.33
679	2	434750	0.034	31.027	0.093	30.111	553	562.33
680	2	435391	0.035	2.998	0.078	2.172	641	605.00
681	2	436079	0.035	11.675	0.079	10.806	688	609.67
682	2	436641	0.034	16.985	0.09	16.036	562	602.67
683	2	437131	0.042	32.625	0.118	31.435	490	597.00
684	2	437628	0.032	4.159	0.1	3.313	497	529.67
685	2	438343	0.035	7.803	0.094	6.971	715	710.67
686	2	438840	0.037	16.425	0.084	15.572	497	576.00
687	2	439598	0.05	11.234	0.085	10.379	758	682.67
688	2	440254	0.04	8.935	0.089	8.087	656	669.67
689	2	440687	0.035	30.358	0.082	29.409	433	577.00
690	2	441338	0.043	2.579	0.105	1.728	651	657.67
691	2	442273	0.037	29.036	0.085	28.202	935	707.33
692	2	442802	0.035	9.283	0.083	8.416	529	582.00
693	2	443365	0.035	11.955	0.084	11.027	563	588.67
694	2	443923	0.034	16.309	0.086	15.404	558	652.67
695	2	444557	0.033	7.229	0.075	6.399	634	570.67
696	2	445356	0.035	3.98	0.092	3.128	799	686.33
697	2	445956	0.031	27.678	0.075	26.914	600	579.33
698	2	446667	0.04	15.293	0.065	14.462	711	713.00
699	2	447259	0.035	11.377	0.096	10.393	592	601.67
700	2	447829	0.039	2.064	0.093	1.195	570	570.33
701	2	448445	0.04	29.815	0.083	28.935	616	649.33
702	2	449290	0.032	6.438	0.1	5.604	845	717.33
703	2	449874	0.035	29.312	0.083	28.518	584	584.00
704	2	450514	0.035	8.468	0.088	7.56	640	617.33
705	2	451235	0.032	3.192	0.074	2.42	721	685.33
706	2	451945	0.048	15.138	0.085	14.323	710	604.33
707	2	452582	0.066	30.002	0.093	29.148	637	667.00
708	2	453224	0.031	4.16	0.1	3.29	642	631.67
709	2	454016	0.032	29.618	0.087	28.714	792	696.00
710	2	454521	0.036	4.699	0.072	3.799	505	642.67
711	2	455149	0.036	11.386	0.085	10.532	628	626.00
712	2	455900	0.04	8.801	0.093	7.952	751	726.00
713	2	456538	0.046	28.959	0.088	28.1	638	645.67
714	2	457061	0.037	5.464	0.064	4.758	523	581.33
715	2	457637	0.029	6.372	0.05	5.649	576	699.00
716	2	458380	0.045	7.172	0.059	6.503	743	758.67
717	2	458844	0.027	9.091	0.062	8.439	464	497.33
718	2	459403	0.051	13.035	0.06	12.37	559	575.67
719	2	460364	0.042	28.094	0.076	27.304	961	650.00
720	2	460867	0.027	1.688	0.069	1.006	503	563.67
721	2	461412	0.028	25.797	0.072	25.071	545	740.00
722	2	461932	0.026	15.058	0.08	14.283	520	605.00
723	2	462883	0.037	10.937	0.088	10.079	951	814.00
724	2	463459	0.027	8.907	0.083	8.004	576	657.33
725	2	463955	0.039	3.13	0.086	2.087	496	594.00
726	2	464646	0.041	6.942	0.105	5.929	691	658.00
727	2	465349	0.037	29.882	0.08	28.997	703	633.00
728	2	466001	0.036	9.18	0.091	8.265	652	613.67
729	2	466835	0.039	12.006	0.102	11.105	834	752.00
730	2	467387	0.034	4.936	0.095	3.977	552	664.33
731	2	468121	0.04	31.761	0.086	30.831	734	744.00
732	2	468866	0.035	3.912	0.083	3.132	745	751.00
733	2	469427	0.035	30.853	0.093	29.954	561	547.33
734	2	470120	0.037	16.869	0.082	15.985	693	630.33
735	2	470613	0.034	3.536	0.094	2.711	493	607.67
736	2	471233	0.036	9.085	0.087	8.242	620	693.67
737	2	471916	0.038	31.56	0.091	30.703	683	664.67
738	2	472766	0.039	6.572	0.088	5.742	850	710.67
739	2	473379	0.034	31.332	0.079	30.466	613	550.00
740	2	473902	0.039	2.835	0.066	2.05	523	554.00
